mapping_address,address,latitude,longitude,region_code,state,country
Melbourne Noble Park North,"Noble Park North VIC 3174, Australia",-37.954525,145.1908285,0,VIC,Australia
Melbourne Notting Hill,"Notting Hill VIC 3168, Australia",-37.9048347,145.1458611,0,VIC,Australia
Northland Paihia,"Paihia, New Zealand",-35.2821294,174.0910282,1,,New Zealand
Melbourne Ascot Vale,"Ascot Vale VIC 3032, Australia",-37.7745085,144.9278026,0,VIC,Australia
Sydney Parliament House,"Mrs Macquaries Rd, Sydney NSW 2000, Australia",-33.865938,151.217157,0,NSW,Australia
Sydney Brighton-Le-Sands,"Brighton-Le-Sands NSW 2216, Australia",-33.9590873,151.1520593,0,NSW,Australia
Adelaide Noarlunga Downs,"Noarlunga Downs SA 5168, Australia",-35.1481004,138.5034843,0,SA,Australia
Melbourne Batman,"Batman Ave, Melbourne VIC, Australia",-37.820839,144.9762337,0,VIC,Australia
Sydney Crows Nest,"Crows Nest NSW 2065, Australia",-33.8241049,151.2027151,0,NSW,Australia
Otago Moeraki,"Moeraki 9482, New Zealand",-45.3634683,170.8495913,1,,New Zealand
"Newcastle, Maitland & Hunter Gloucester","Gloucester, MA, USA",42.62453199999999,-70.660782,3,, USA
Melbourne Greenvale,"Greenvale VIC 3059, Australia",-37.6399652,144.8809167,0,VIC,Australia
Mandurah & Peel Jarrahdale,"Mandurah WA, Australia",-32.5361038,115.7424077,0,,Australia
West Gippsland & Latrobe Valley,"Gippsland, VIC, Australia",-37.5831982,147.4627259,0,VIC,Australia
ACT Barton,"Barton ACT 2600, Australia",-35.3089682,149.13353,0,ACT,Australia
Melbourne Heathmont,"Heathmont VIC 3135, Australia",-37.829834,145.2447702,0,VIC,Australia
Melbourne Chelsea,"Chelsea VIC 3196, Australia",-38.051641,145.1160848,0,VIC,Australia
Perth Dog Swamp,"Dog Swamp, Yokine WA 6060, Australia",-31.9093757,115.8459841,0,,Australia
Melbourne Collingwood,"Collingwood VIC 3066, Australia",-37.799283,144.9873447,0,VIC,Australia
Gold Coast Burleigh Heads,"Burleigh Heads QLD 4220, Australia",-28.1033061,153.4235791,0,QLD,Australia
Sydney Riverstone,"Riverstone NSW 2765, Australia",-33.6788612,150.8625878,0,NSW,Australia
Sydney Mascot,"Mascot NSW 2020, Australia",-33.9285775,151.1871697,0,NSW,Australia
Brisbane Everton Hills,"Everton Hills QLD 4053, Australia",-27.3926558,152.9687587,0,QLD,Australia
Sydney Roseville Chase,"Roseville Chase NSW 2069, Australia",-33.7773743,151.1998118,0,NSW,Australia
Otago Queenstown & Wanaka,"Queenstown 9300, New Zealand",-45.0301511,168.6615141,1,,New Zealand
"Wollongong, Illawarra & South Coast Woonona","Wollongong NSW 2500, Australia",-34.4248336,150.8931132,0,NSW,Australia
Manawatu Palmerston North,"Palmerston North Central, Palmerston North, New Zealand",-40.3544628,175.6097478,1,,New Zealand
Northland Raumanga,"Raumanga, Whangārei 0110, New Zealand",-35.7437348,174.3068818,1,,New Zealand
Melbourne Vermont South,"Vermont South VIC 3133, Australia",-37.856512,145.1836152,0,VIC,Australia
Mornington Peninsula & Bass Coast Rye,"Rye VIC 3941, Australia",-38.3732839,144.8176554,0,VIC,Australia
Perth Hamilton Hill,"Hamilton Hill WA 6163, Australia",-32.0859499,115.7764645,0,,Australia
Adelaide O'Halloran Hill,"O'Halloran Hill SA 5158, Australia",-35.066458,138.555278,0,SA,Australia
"Geraldton, Gascoyne & Midwest Eneabba","Geraldton WA 6530, Australia",-28.7761346,114.611295,0,,Australia
Perth Mirrabooka,"Mirrabooka WA 6061, Australia",-31.856588,115.8677283,0,,Australia
Sydney Bayview,"Bayview NSW 2104, Australia",-33.6624466,151.2993823,0,NSW,Australia
Hobart West Hobart,"West Hobart TAS 7000, Australia",-42.87753,147.3094633,0,TAS,Australia
Ballarat & Central Highlands Newtown,"Ballarat Central VIC 3350, Australia",-37.5610117,143.8549159,0,VIC,Australia
Cairns & Far North Mount Garnet,"Mount Garnet QLD 4872, Australia",-17.6761257,145.1144367,0,QLD,Australia
Melbourne Craigieburn,"Craigieburn VIC 3064, Australia",-37.5939825,144.9100319,0,VIC,Australia
Richmond & Hawkesbury Freemans Reach,"Richmond NSW 2753, Australia",-33.5991852,150.7519067,0,NSW,Australia
Wellington Kilbirnie,"Kilbirnie, Wellington 6022, New Zealand",-41.3171236,174.795262,1,,New Zealand
Toowoomba & Darling Downs Miles,"Toowoomba QLD, Australia",-27.5598212,151.9506696,0,QLD,Australia
Sydney Normanhurst,"Normanhurst NSW 2076, Australia",-33.7244662,151.0970389,0,NSW,Australia
Toowoomba & Darling Downs Wondai,"Toowoomba QLD, Australia",-27.5598212,151.9506696,0,QLD,Australia
Auckland Grafton,"Grafton, Auckland, New Zealand",-36.8603959,174.7669288,1,,New Zealand
Sunshine Coast Nambour,"Nambour QLD 4560, Australia",-26.6313202,152.960382,0,QLD,Australia
Sydney Manly Vale,"Manly Vale NSW 2093, Australia",-33.7833494,151.2675578,0,NSW,Australia
Sydney Haymarket,"Haymarket NSW 2000, Australia",-33.8803263,151.2049173,0,NSW,Australia
Mildura & Murray Robinvale,"Robinvale VIC 3549, Australia",-34.5866578,142.7764604,0,VIC,Australia
"Bendigo, Goldfields & Macedon Ranges Heathcote","Bendigo VIC 3550, Australia",-36.75961960000001,144.2785764,0,VIC,Australia
Perth North Perth,"North Perth WA 6006, Australia",-31.9273844,115.852492,0,,Australia
Blue Mountains & Central West Canowindra,"Canowindra NSW 2804, Australia",-33.5622339,148.6648597,0,NSW,Australia
Cairns & Far North Injinoo,"Injinoo QLD, Australia",-10.9064174,142.3254306,0,QLD,Australia
Bairnsdale & Gippsland Nyora,"Bairnsdale VIC 3875, Australia",-37.8365866,147.5993731,0,VIC,Australia
Sydney Emu Plains,"Emu Plains NSW 2750, Australia",-33.7540339,150.6533003,0,NSW,Australia
Adelaide Hove,"Hove SA 5048, Australia",-35.0100241,138.5224839,0,SA,Australia
Rest of the UK North West England,"England, UK",52.3555177,-1.1743197,3,, UK
Riverland & Murray Mallee Loxton,"Loxton SA 5333, Australia",-34.4512008,140.5697699,0,SA,Australia
Brisbane Chermside,"Chermside QLD, Australia",-27.3858322,153.0310009,0,QLD,Australia
Sunshine Coast Mudjimba,"Mudjimba QLD 4564, Australia",-26.6149248,153.1004876,0,QLD,Australia
Darwin Casuarina,"Casuarina NT 0810, Australia",-12.3725509,130.8837751,0,NT,Australia
Brisbane Mitchelton,"Mitchelton QLD 4053, Australia",-27.4133382,152.9740677,0,QLD,Australia
Brisbane Indooroopilly,"Indooroopilly QLD, Australia",-27.5020067,152.9758891,0,QLD,Australia
Sydney Guildford,"Guildford NSW 2161, Australia",-33.8537786,150.9852561,0,NSW,Australia
Brisbane Mount Cotton,"Mount Cotton QLD 4165, Australia",-27.6141228,153.2362301,0,QLD,Australia
Sydney Sylvania,"Sylvania NSW 2224, Australia",-34.0080021,151.1056919,0,NSW,Australia
Dubbo & Central NSW Oxley,"Dubbo NSW 2830, Australia",-32.2443908,148.614418,0,NSW,Australia
Auckland Avondale,"Avondale, Auckland, New Zealand",-36.8936291,174.6927657,1,,New Zealand
Brisbane Morningside,"Morningside QLD, Australia",-27.4668102,153.0736842,0,QLD,Australia
Melbourne Mill Park,"Mill Park VIC 3082, Australia",-37.6703725,145.071113,0,VIC,Australia
"Newcastle, Maitland & Hunter Cardiff","Cardiff NSW 2285, Australia",-32.9482066,151.6568211,0,NSW,Australia
Northland Poroti,"Poroti 0179, New Zealand",-35.7397542,174.1429668,1,,New Zealand
Sunshine Coast Pacific Paradise,"Pacific Paradise QLD, Australia",-26.6175345,153.0783601,0,QLD,Australia
Brisbane Toowong,"Toowong QLD, Australia",-27.4842895,152.9837482,0,QLD,Australia
"Wollongong, Illawarra & South Coast Denhams Beach","Denhams Beach NSW 2536, Australia",-35.74919,150.2127584,0,NSW,Australia
Auckland Mount Wellington,"Mount Wellington, Auckland, New Zealand",-36.9085445,174.8388227,1,,New Zealand
Sydney Milperra,"Milperra NSW 2214, Australia",-33.9370869,150.9827465,0,NSW,Australia
"Newcastle, Maitland & Hunter Swansea","Swansea, UK",51.62144,-3.943645999999999,3,, UK
ACT Isabella Plains,"Isabella Plains ACT 2905, Australia",-35.4285337,149.0907865,0,ACT,Australia
Melbourne Skye,"Skye VIC 3977, Australia",-38.1175378,145.1968162,0,VIC,Australia
ACT Canberra,"Canberra ACT, Australia",-35.2801846,149.1310324,0,ACT,Australia
"Kalgoorlie, Goldfields & Esperance Leonora","Kalgoorlie - Boulder WA, Australia",-30.749,121.466,0,,Australia
Waikato Hautapu,"Hautapu Road, Waikato, New Zealand",-37.8601075,175.4265606,1,,New Zealand
Canterbury Hanmer Springs,"Hanmer Springs, New Zealand",-42.5255877,172.8289005,1,,New Zealand
Sydney Canterbury,"Canterbury NSW 2193, Australia",-33.9144301,151.1136352,0,NSW,Australia
Cairns & Far North Freshwater,"Cairns Farm Estate, Kirknewton EH27 8DH, UK",55.8281631,-3.4517011,3,, UK
Brisbane Brighton,"Brighton QLD, Australia",-27.2944002,153.0509868,0,QLD,Australia
Brisbane Bardon,"Bardon QLD, Australia",-27.4579508,152.9858218,0,QLD,Australia
Sunshine Coast Woombye,"Woombye QLD 4559, Australia",-26.6605212,152.9649067,0,QLD,Australia
Sunshine Coast Minyama,"Minyama QLD 4575, Australia",-26.7003067,153.1235939,0,QLD,Australia
Launceston & North East South Launceston,"South Launceston TAS 7249, Australia",-41.4548442,147.1452714,0,TAS,Australia
Tasman Motueka,"Motueka, New Zealand",-41.1081429,173.0112377,1,,New Zealand
"Wollongong, Illawarra & South Coast Kiama","Wollongong NSW 2500, Australia",-34.4248336,150.8931132,0,NSW,Australia
Auckland Drury,"Drury, New Zealand",-37.1069279,174.9659698,1,,New Zealand
Darwin Darwin International Airport,"Darwin International Airport (DRW), Henry Wrigley Dr, Eaton NT 0820, Australia",-12.4150229,130.8830092,0,NT,Australia
"Bendigo, Goldfields & Macedon Ranges Bacchus Marsh","Bacchus Marsh VIC 3340, Australia",-37.6763789,144.4463206,0,VIC,Australia
Perth Kardinya,"Kardinya WA 6163, Australia",-32.0687612,115.8148044,0,,Australia
Melbourne Belvedere Park,"Melbourne VIC, Australia",-37.8136276,144.9630576,0,VIC,Australia
Coffs Harbour & North Coast Bellingen,"Bellingen NSW 2454, Australia",-30.4521493,152.8970631,0,NSW,Australia
Sydney Baulkham Hills,"Baulkham Hills NSW 2153, Australia",-33.7619106,150.9929255,0,NSW,Australia
Sydney Melrose Park,"Melrose Park NSW 2114, Australia",-33.8141375,151.0705112,0,NSW,Australia
Sydney Warwick Farm,"Warwick Farm NSW 2170, Australia",-33.911343,150.9381637,0,NSW,Australia
Sydney Concord,"Concord NSW 2137, Australia",-33.8559625,151.1033131,0,NSW,Australia
Auckland Forrest Hill,"Forrest Hill, Auckland, New Zealand",-36.7672518,174.7479315,1,,New Zealand
Canterbury Akaroa,"Akaroa, New Zealand",-43.805263,172.9671271,1,,New Zealand
"Newcastle, Maitland & Hunter Raymond Terrace","Raymond Terrace NSW 2324, Australia",-32.7573408,151.748173,0,NSW,Australia
ACT Belconnen,"Belconnen ACT 2617, Australia",-35.2400016,149.0672995,0,ACT,Australia
"Newcastle, Maitland & Hunter Toronto","Toronto NSW 2283, Australia",-33.0133179,151.5931794,0,NSW,Australia
"Tumut, Snowy & Monaro","Tumut NSW 2720, Australia",-35.31086579999999,148.231162,0,NSW,Australia
Hobart Brighton,"Brighton TAS 7030, Australia",-42.70012810000001,147.2511587,0,TAS,Australia
Central & South East TAS,"Tasmania, Australia",-42.0409059,146.8087322,0,,Australia
Sydney Balgowlah,"Balgowlah NSW 2093, Australia",-33.7943988,151.2649016,0,NSW,Australia
"Wollongong, Illawarra & South Coast Beaumont","Wollongong NSW 2500, Australia",-34.4248336,150.8931132,0,NSW,Australia
"Wollongong, Illawarra & South Coast Port Kembla","Wollongong NSW 2500, Australia",-34.4248336,150.8931132,0,NSW,Australia
Gosford & Central Coast Lisarow,"Gosford NSW 2250, Australia",-33.426667,151.341667,0,NSW,Australia
Devonport & North West,"Devonport TAS 7310, Australia",-41.1800656,146.3502862,0,TAS,Australia
Yarra Valley & High Country Murrindindi,"Murrindindi VIC 3717, Australia",-37.36512020000001,145.5361071,0,VIC,Australia
Melbourne St Kilda,"St Kilda VIC 3182, Australia",-37.864,144.982,0,VIC,Australia
Melbourne Doncaster,"Doncaster VIC 3108, Australia",-37.787397,145.1248634,0,VIC,Australia
Melbourne Middle Park,"Middle Park VIC 3206, Australia",-37.8509396,144.9615926,0,VIC,Australia
Cairns & Far North Hope Vale,"Hope Vale QLD, Australia",-15.2941987,145.1082367,0,QLD,Australia
"Newcastle, Maitland & Hunter Glendale","Hunter St & Maitland Rd, Islington NSW 2296, Australia",-32.9195918,151.7513186,0,NSW,Australia
Hobart Derwent Park,"Derwent Park TAS 7009, Australia",-42.83167599999999,147.2982426,0,TAS,Australia
Sunshine Coast Mooloolaba,"Mooloolaba QLD 4557, Australia",-26.6818215,153.11903,0,QLD,Australia
Bay of Plenty Papamoa,"Papamoa, New Zealand",-37.7329778,176.298309,1,,New Zealand
Melbourne Blackburn South,"Blackburn South VIC 3130, Australia",-37.8388667,145.151231,0,VIC,Australia
Sydney Forestville,"Forestville NSW 2087, Australia",-33.7609165,151.2166775,0,NSW,Australia
Sydney Georges Hall,"Georges Hall NSW 2198, Australia",-33.9128712,150.9824038,0,NSW,Australia
Lismore & Far North Coast Tweed Heads,"Tweed Heads NSW, Australia",-28.178817,153.5370553,0,NSW,Australia
Hobart,"Hobart TAS 7000, Australia",-42.8826055,147.3257196,0,TAS,Australia
Sydney Eastlakes,"Eastlakes NSW 2018, Australia",-33.9272474,151.2106299,0,NSW,Australia
Brisbane Taigum,"Taigum QLD 4018, Australia",-27.3420318,153.047836,0,QLD,Australia
Bunbury & South West,"Bunbury WA 6230, Australia",-33.3270001,115.6408421,0,,Australia
Manawatu Massey University,"Massey University, Turitea, New Zealand",-40.3860724,175.6142592,1,,New Zealand
"Newcastle, Maitland & Hunter Fletcher","Newcastle NSW, Australia",-32.9282712,151.7816802,0,NSW,Australia
Perth Riverton,"Riverton WA 6148, Australia",-32.0337878,115.8931707,0,,Australia
Yarra Valley & High Country Corryong,"Corryong VIC 3707, Australia",-36.1966894,147.9022859,0,VIC,Australia
Sydney Epping,"Epping NSW 2121, Australia",-33.7738515,151.0831238,0,NSW,Australia
Manawatu Sanson,"Sanson, New Zealand",-40.2201646,175.4242072,1,,New Zealand
West Gippsland & Latrobe Valley Drouin,"Drouin VIC 3818, Australia",-38.1380859,145.8554119,0,VIC,Australia
Auckland Orewa,"Orewa, Auckland, New Zealand",-36.5849623,174.6859895,1,,New Zealand
Sydney Croydon Park,"Croydon Park NSW 2133, Australia",-33.8955982,151.1072977,0,NSW,Australia
Gosford & Central Coast Warnervale,"Warnervale NSW 2259, Australia",-33.2459926,151.4474763,0,NSW,Australia
Sydney Smithfield,"Smithfield NSW 2164, Australia",-33.8535722,150.9406861,0,NSW,Australia
Sydney Queens Park,"Queens Park NSW 2022, Australia",-33.8991228,151.2452674,0,NSW,Australia
Sunshine Coast Currimundi,"Currimundi QLD 4551, Australia",-26.7690271,153.1186422,0,QLD,Australia
Sydney Bexley,"Bexley NSW 2207, Australia",-33.9500226,151.126412,0,NSW,Australia
Sydney Potts Hill,"Potts Hill NSW 2143, Australia",-33.8913345,151.0288948,0,NSW,Australia
Albany & Great Southern Gnowangerup,"Albany Hwy & Great Southern Hwy, Cranbrook WA 6321, Australia",-34.3171585,117.5218321,0,,Australia
Port Macquarie & Mid North Coast Wauchope,"Wauchope NSW 2446, Australia",-31.4575902,152.7307675,0,NSW,Australia
Tamworth & North West NSW Rangers Valley,"Rangers Valley NSW 2370, Australia",-29.5297031,151.761724,0,NSW,Australia
Manawatu Palmerston North Central,"Palmerston North Central, Palmerston North, New Zealand",-40.3529423,175.6088451,1,,New Zealand
Melbourne Narre Warren,"Narre Warren VIC 3805, Australia",-38.026173,145.3067451,0,VIC,Australia
Brisbane Rochedale South,"Rochedale South QLD 4123, Australia",-27.5969738,153.1326618,0,QLD,Australia
Melbourne Hawthorn,"Hawthorn VIC 3122, Australia",-37.8226005,145.0353696,0,VIC,Australia
Adelaide Richmond,"Richmond SA 5033, Australia",-34.938724,138.5619577,0,SA,Australia
Sydney Newport,"Newport NSW 2106, Australia",-33.6567377,151.3181223,0,NSW,Australia
Sydney Freshwater,"Freshwater NSW 2096, Australia",-33.7787729,151.2834818,0,NSW,Australia
Melbourne Brunswick East,"Brunswick East VIC 3057, Australia",-37.7673388,144.9802463,0,VIC,Australia
"Newcastle, Maitland & Hunter Teralba","Teralba NSW 2284, Australia",-32.963111,151.6014534,0,NSW,Australia
Sydney Artarmon,"Artarmon NSW 2064, Australia",-33.8093311,151.185647,0,NSW,Australia
"Newcastle, Maitland & Hunter Tanilba Bay","Tanilba Bay NSW 2319, Australia",-32.73717,151.9983453,0,NSW,Australia
Sydney Villawood,"Villawood NSW 2163, Australia",-33.881495,150.9821162,0,NSW,Australia
Manawatu Marton,"Marton, New Zealand",-40.0793203,175.3792768,1,,New Zealand
Sydney Warriewood,"Warriewood NSW 2102, Australia",-33.6923616,151.3045344,0,NSW,Australia
Northam & Wheatbelt Pingelly,"Pingelly WA 6308, Australia",-32.5328368,117.0841935,0,,Australia
Adelaide Allenby Gardens,"Allenby Gardens SA 5009, Australia",-34.9042657,138.5551459,0,SA,Australia
Hobart Granton,"Granton, Edinburgh EH5, UK",55.97791950000001,-3.2421983,3,, UK
Sydney Milsons Point,"Milsons Point NSW 2061, Australia",-33.8474389,151.2119408,0,NSW,Australia
Melbourne Dandenong South,"Dandenong South VIC 3175, Australia",-38.0316959,145.2120596,0,VIC,Australia
Melbourne Clifton Hill,"Clifton Hill VIC 3068, Australia",-37.7877787,145.0002125,0,VIC,Australia
Middle East & Africa,Middle East,29.2985278,42.5509603,3,,Middle East
Waikato Hamilton Lake,"Hamilton Lake, Hamilton 3204, New Zealand",-37.7983156,175.2811379,1,,New Zealand
Brisbane Manly,"Manly QLD, Australia",-27.4549396,153.1837717,0,QLD,Australia
Rockhampton & Capricorn Coast Gracemere,"Rockhampton City QLD 4700, Australia",-23.3786203,150.5088889,0,QLD,Australia
Brisbane Willawong,"Willawong QLD 4110, Australia",-27.594427,153.0047886,0,QLD,Australia
Brisbane Ormiston,"Ormiston QLD, Australia",-27.5120736,153.2566502,0,QLD,Australia
"Newcastle, Maitland & Hunter Salt Ash","Salt Ash NSW 2318, Australia",-32.7891565,151.9116352,0,NSW,Australia
Perth Helena Valley,"Helena Valley WA 6056, Australia",-31.9228375,116.0468945,0,,Australia
Northland Kerikeri,"Kerikeri, New Zealand",-35.2294059,173.9472028,1,,New Zealand
Mornington Peninsula & Bass Coast Tyabb,"Tyabb VIC 3913, Australia",-38.26100539999999,145.1669214,0,VIC,Australia
Auckland Otahuhu,"Ōtāhuhu, Auckland, New Zealand",-36.9510309,174.8450716,1,,New Zealand
Hobart Rosny Park,"Rosny Park TAS 7018, Australia",-42.8662252,147.3693009,0,TAS,Australia
Sydney Glenhaven,"Glenhaven NSW 2156, Australia",-33.6975707,151.0010236,0,NSW,Australia
Auckland Penrose,"Penrose, Auckland 1061, New Zealand",-36.91951299999999,174.8198715,1,,New Zealand
Darwin Adelaide River,"Darwin NT, Australia",-12.4637333,130.8444446,0,NT,Australia
Sydney South Wentworthville,"South Wentworthville NSW 2145, Australia",-33.8199623,150.9735972,0,NSW,Australia
Melbourne Kooyong,"Kooyong VIC 3144, Australia",-37.840837,145.0360838,0,VIC,Australia
Sydney Mount Druitt,"Mount Druitt NSW 2770, Australia",-33.76430089999999,150.8174413,0,NSW,Australia
Sydney Westmead,"Westmead NSW 2145, Australia",-33.8085661,150.9869597,0,NSW,Australia
Melbourne Huntingdale,"Huntingdale VIC 3166, Australia",-37.9078779,145.1107218,0,VIC,Australia
Lismore & Far North Coast Banora Point,"Banora Point NSW 2486, Australia",-28.2124164,153.5341324,0,NSW,Australia
Central & South East TAS Oatlands,"Oatlands TAS 7120, Australia",-42.30028790000001,147.3707947,0,TAS,Australia
Sydney Lilyfield,"Lilyfield NSW 2040, Australia",-33.874345,151.164693,0,NSW,Australia
"Newcastle, Maitland & Hunter Jerrys Plains","Jerrys Plains NSW 2330, Australia",-32.4911159,150.9038421,0,NSW,Australia
South West Coast VIC Warrnambool,"Warrnambool VIC 3280, Australia",-38.3720954,142.4777782,0,VIC,Australia
Melbourne Chelsea Heights,"Chelsea Heights VIC 3196, Australia",-38.0454639,145.1358899,0,VIC,Australia
Sydney St Marys,"St Marys NSW 2760, Australia",-33.769979,150.7734575,0,NSW,Australia
Blue Mountains & Central West Canobolas,"Canobolas NSW 2800, Australia",-33.3154909,149.0241097,0,NSW,Australia
Tamworth & North West NSW Quirindi,"Quirindi NSW 2343, Australia",-31.5080207,150.6800869,0,NSW,Australia
Melbourne Fountain Gate,"25, 55 Overland Dr, Narre Warren VIC 3805, Australia",-38.0175702,145.3042624,0,VIC,Australia
